fixture_id,league_code,lambda_home_pred,lambda_away_pred,lambda_total_pred
1599,E2,1.3177488755736035,1.1507931822219715,2.468542057795575
1600,E2,1.6476629376581198,1.012051614243837,2.6597145519019567
2151,E3,1.6550694109703137,1.0701135716140195,2.7251829825843332
2152,E3,1.6373216313714511,1.0135500176692986,2.6508716490407496
21665,PL1,1.250343986298942,1.3878802178611653,2.6382242041601076
4852,I2,1.6559477218061935,1.095443243985715,2.7513909657919084
4853,I2,1.528471975592718,1.1135138922757728,2.641985867868491
4854,I2,1.6493714608384937,1.024336698242601,2.6737081590810945
4855,I2,1.7429629476326827,1.0271780203796013,2.770140968012284
4856,I2,1.2756581336444943,1.5752776954256476,2.850935829070142
4857,I2,1.4550019467128583,1.043972389200211,2.4989743359130694
20116,G1,1.4668446694937436,1.1243916037236956,2.591236273217439
3819,D1,1.3282453858749959,1.212188360516098,2.540433746391094
3820,D1,1.2294474004100586,1.5008578416717455,2.730305242081804
3821,D1,1.3688957520219205,1.395152744391828,2.764048496413748
3822,D1,1.3501839801077622,1.285572344939928,2.63575632504769
3823,D1,1.45958709957772,1.1920809280933249,2.651668027671045
19318,B1,1.4257838924014354,1.187333224779851,2.6131171171812864
19860,T1,1.3246907995699408,1.3475273102372276,2.6722181098071687
20117,G1,1.4442390422866251,1.1400986319051911,2.5843376741918163
5100,SP1,2.413130681760379,0.8916669705653248,3.304797652325704
5496,SP2,1.691719811209756,1.0097817449951918,2.701501556204948
19023,N1,1.696889127777059,1.1094545863524836,2.8063437141295426
568,E0,1.1687726417529127,1.4788844209114778,2.6476570626643907
569,E0,1.2282703728625743,1.4230917942577614,2.651362167120336
570,E0,1.742534284002514,1.006690816435712,2.7492251004382258
571,E0,1.6169160759040029,1.0334675415997383,2.650383617503741
572,E0,1.2567505106330974,1.1864712434973221,2.4432217541304198
2701,EC,1.1475305484740856,1.4447737696013074,2.592304318075393
2702,EC,1.5267397068760786,1.1551172967834316,2.68185700365951
2703,EC,1.480336528502144,1.1711805634381858,2.6515170919403297
2704,EC,1.6681427324432576,1.0552758406931628,2.7234185731364207
2705,EC,1.5634131718307522,1.1801232439716334,2.7435364158023856
2706,EC,1.5941133011370383,1.0053141511983403,2.5994274523353784
2707,EC,1.799196053193151,1.122791128396815,2.921987181589966
2708,EC,1.4452770526470997,1.290487677406272,2.7357647300533716
3394,SC2,1.537564905059994,1.2052467889767284,2.7428116940367224
3395,SC2,1.5293727083618127,1.2088721827774271,2.7382448911392396
3570,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
3571,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
3572,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
5873,F1,1.6170885510700683,1.1886420607356782,2.8057306118057466
20270,AT1,1.8484433443708017,0.9661706180419718,2.8146139624127735
20271,AT1,1.6632543275816036,1.0590271413275592,2.722281468909163
1068,E1,1.2312294036543905,1.2250854311122032,2.4563148347665935
1069,E1,1.4473433699362297,1.1290649740276502,2.57640834396388
1070,E1,1.5083732678791806,1.0904237044041982,2.598796972283379
1071,E1,1.4833637592509727,1.14592883262895,2.629292591879923
1072,E1,1.699861868807736,0.9170544935567668,2.6169163623645026
1073,E1,1.280789678302949,1.269010404359185,2.5498000826621343
1601,E2,1.431800424418984,1.0687140808030302,2.5005145052220143
1602,E2,1.3643029733496772,1.1578710225258153,2.5221739958754927
1603,E2,1.1692789933693486,1.2751018180446496,2.444380811413998
1604,E2,1.3076475100306626,1.2424221684629775,2.55006967849364
1605,E2,1.231942377772011,1.4730874597958357,2.7050298375678468
1606,E2,1.8200050396315748,1.0354024477492996,2.8554074873808744
1607,E2,1.6834074570516948,1.0480399143941916,2.7314473714458867
1608,E2,1.3270149753222877,1.1866207144975385,2.513635689819826
1609,E2,1.8312470531138036,0.9509704978404121,2.7822175509542157
1610,E2,1.2489061410195015,1.2325328667393676,2.481439007758869
2153,E3,1.486980036805298,1.1306568627779505,2.617636899583249
2154,E3,1.3145345769579588,1.2804498498975347,2.5949844268554934
2155,E3,1.4419125498841356,1.093034030714836,2.5349465805989717
2156,E3,1.5492038886486585,1.1876338804315514,2.7368377690802097
2157,E3,1.3235397589473576,1.2913450929893995,2.614884851936757
2158,E3,1.739455208308736,0.8821068145309675,2.6215620228397034
2159,E3,1.1251207188362329,1.4222235592926955,2.5473442781289286
2160,E3,1.4369869707941527,1.0806105530144963,2.517597523808649
2161,E3,1.2198733471837295,1.3296648072871726,2.549538154470902
4858,I2,1.508153782494384,1.0828127866259407,2.590966569120325
19553,P1,1.3622962379328942,1.1357044065563946,2.498000644489289
19554,P1,1.4179832384051576,1.2651322417114188,2.6831154801165766
21666,PL1,1.7227096202150822,1.0876616627762055,2.8103712829912877
4482,I1,1.2921690671893138,1.3229831685977385,2.6151522357870522
20118,G1,1.4573451390349332,1.2223758676109828,2.679721006645916
22003,RO1,1.3990665446650472,1.1874732195679287,2.5865397642329757
22410,CH1,1.1304317865551996,1.5932629142297285,2.723694700784928
22411,CH1,1.5247155590612742,1.1439342170592306,2.668649776120505
22579,CH2,1.5003351561326357,1.1759505628661167,2.676285718998752
22580,CH2,1.3940414254648135,1.2250507270731144,2.619092152537928
19319,B1,1.5333649375587828,1.0416722178813589,2.5750371554401417
3824,D1,1.156457629983271,1.5538367504846424,2.7102943804679134
5497,SP2,1.2843005555191007,1.2880505478779418,2.5723511033970423
19024,N1,1.5343680378051814,1.1219548200541807,2.656322857859362
5874,F1,1.4085295754252458,1.101894498484734,2.51042407390998
573,E0,1.723021370596157,1.0742403776272953,2.7972617482234523
2709,EC,1.5971121405206028,1.157646641722325,2.754758782242928
4859,I2,1.4509930760081162,1.0920805827760809,2.543073658784197
12109,F2,1.688573181537115,1.121679855050219,2.810253036587334
19025,N1,1.637608017495086,1.161328632916663,2.7989366504117488
19555,P1,1.7492212307309263,0.9194748802751841,2.6686961110061103
21667,PL1,1.399768869900258,1.32737907210325,2.7271479420035076
4130,D2,1.6021083421405231,1.1317285398758703,2.7338368820163934
22412,CH1,1.3956281774318668,1.3472689199882608,2.7428970974201277
4483,I1,1.7102312672025168,1.014784820795406,2.725016087997923
19320,B1,1.4355958620154996,1.1759899021220346,2.6115857641375344
5101,SP1,1.6549306218150392,1.2454628451461316,2.900393466961171
19026,N1,1.2859679531777022,1.343635690662607,2.6296036438403094
5875,F1,1.2934565613456432,1.3290518196885501,2.6225083810341934
20997,JP1,1.5293727083618127,1.2088721827774271,2.7382448911392396
20998,JP1,1.5293727083618127,1.2088721827774271,2.7382448911392396
19556,P1,1.5168739641200626,1.112804144213271,2.6296781083333336
20999,JP1,1.5293727083618127,1.2088721827774271,2.7382448911392396
21000,JP1,1.5293727083618127,1.2088721827774271,2.7382448911392396
21381,MX1,1.2988039625501995,1.27473938592841,2.5735433484786094
21382,MX1,1.6980834739422221,1.1358926595799663,2.8339761335221887
21383,MX1,1.3580306933708624,1.199685374234192,2.557716067605054
21384,MX1,1.3655302185051859,1.281074476911979,2.6466046954171647
19861,T1,1.3182678944175836,1.3840614694572824,2.702329363874866
21385,MX1,1.4382807316301445,1.2754171885653347,2.713697920195479
19027,N1,1.3492655211453823,1.3605751269257182,2.7098406480711006
21668,PL1,1.6878908365732126,1.0484510034469214,2.736341840020134
4484,I1,1.644588906180088,1.0120902559707252,2.6566791621508132
19862,T1,1.6358689467923038,1.0126193177724911,2.648488264564795
19863,T1,1.2137386798844045,1.5384591558554048,2.7521978357398096
4131,D2,1.4695082330332392,1.156305860796346,2.625814093829585
4132,D2,1.6318283367550785,1.0971791514641573,2.729007488219236
4133,D2,1.4036271888070841,1.2040457116075218,2.607672900414606
19321,B1,1.6264817659349529,1.1997834989464824,2.8262652648814353
5102,SP1,1.5955490176582066,0.9814169963418563,2.576966014000063
5498,SP2,1.2481898129743318,1.329759919029426,2.577949732003758
20119,G1,1.0679560622583741,1.5403023875973199,2.608258449855694
20787,DK1,1.819406512829459,1.0860232126668012,2.90542972549626
20788,DK1,1.4403834835663214,1.2390596087329036,2.679443092299225
22413,CH1,1.5454248074350578,1.1729287592225806,2.7183535666576386
22581,CH2,1.2478445865049699,1.3529577225498155,2.600802309054785
1074,E1,1.8327931824943808,0.8963855899372241,2.729178772431605
19028,N1,1.5779578380259716,1.0730290813490275,2.650986919374999
19029,N1,1.3533905659227583,1.4472982914932286,2.800688857415987
20272,AT1,1.5488620093803942,1.083986332502192,2.6328483418825863
20273,AT1,1.5427611422999203,1.0847781202050353,2.6275392625049556
21669,PL1,1.6724024748184008,1.1442762815756755,2.8166787563940763
4485,I1,1.2377411400158564,1.1910428984953851,2.4287840385112416
4860,I2,1.6095484877730626,1.1295847689298963,2.739133256702959
5876,F1,1.4281371798360374,1.2286158031971912,2.6567529830332286
20120,G1,1.1382295702551548,1.5329960272336844,2.6712255974888395
22004,RO1,1.525225152516377,1.1259893535504142,2.651214506066791
3825,D1,1.3150448026879533,1.500294587356503,2.815339390044456
574,E0,1.6038195970130054,1.0846019508645435,2.6884215478775486
19322,B1,1.6047328315873925,0.9656827688867742,2.570415600474167
19864,T1,1.6777781116020627,1.1260345759473156,2.803812687549378
20789,DK1,1.67661856326741,1.2047035425850006,2.8813221058524103
20814,IE1,1.5293727083618127,1.2088721827774271,2.7382448911392396
5103,SP1,1.6964198836747881,1.0662958069905533,2.7627156906653414
5104,SP1,1.7506632565573084,1.137695890286659,2.8883591468439676
5499,SP2,1.3560672553084745,1.391876031332874,2.7479432866413482
5500,SP2,1.5571207242461231,1.020599000297892,2.577719724544015
22414,CH1,1.5460588143645335,1.112151016930172,2.6582098312947053
22415,CH1,1.7831414193872575,1.1683342769246383,2.9514756963118955
19030,N1,1.3203626099987578,1.5130630571903625,2.83342566718912
20121,G1,1.2410181767464659,1.5297603580149362,2.7707785347614022
20274,AT1,1.49408712356184,1.1834475475161883,2.6775346710780283
5877,F1,1.3517599573951975,1.2587072729495832,2.6104672303447805
5878,F1,1.3367388902852781,1.1949277171012092,2.5316666073864873
5879,F1,1.4693249435265094,1.0733646834420505,2.54268962696856
3826,D1,2.305390444493283,1.0120511248309827,3.3174415693242656
19557,P1,1.5178474731638492,1.068715803125195,2.586563276289044
21670,PL1,1.4123112381215683,1.1798980334794236,2.592209271600992
4486,I1,1.1000498778250791,1.6623674790006566,2.7624173568257357
20790,DK1,1.6144261289423187,1.0939601930525436,2.7083863219948623
22005,RO1,1.3175858953914905,1.4922890248303882,2.809874920221879
575,E0,1.6193023917820089,1.262222800229149,2.881525192011158
5105,SP1,1.6583731405928368,1.1470133997166345,2.8053865403094713
5501,SP2,1.6263380235337848,0.9903153860037409,2.6166534095375256
19323,B1,1.9798187991938858,0.9279038074696442,2.9077226066635298
20122,G1,1.8861243202630895,1.0424205669569768,2.9285448872200663
19324,B1,1.3847479447918516,1.2932045259974334,2.677952470789285
19558,P1,2.034969130474135,0.9277684945422798,2.962737625016415
4487,I1,1.7825461918741998,1.0501879229274895,2.8327341148016894
5880,F1,1.9593265367333903,1.122453529868655,3.0817800666020454
5106,SP1,1.2413340882353556,1.5267201771472139,2.7680542653825695
5502,SP2,1.7236134296801713,1.1042098147573258,2.8278232444374973
19559,P1,1.9906789408923853,0.9350607370336045,2.9257396779259897
19865,T1,1.2231355808327797,1.2477693087254964,2.470904889558276
19866,T1,1.8950886717385378,0.9757683062765813,2.870856978015119
19867,T1,1.474781240211963,1.088420303744397,2.5632015439563602
22006,RO1,1.6528093712844238,1.2787207256992574,2.931530096983681
4488,I1,1.5763217192415986,1.0579007930335036,2.634222512275102
20791,DK1,1.435790279366802,1.0934823319143752,2.5292726112811774
21671,PL1,1.6216027382970113,0.9792842353330344,2.600886973630046
5503,SP2,1.6368156558277824,0.9915629973783451,2.6283786532061275
4489,I1,1.6724016881346047,1.040720377857816,2.7131220659924207
12110,F2,1.4385411739937626,1.2183661354716717,2.656907309465434
19560,P1,1.5501047992679473,1.051929305367677,2.6020341046356243
5107,SP1,1.389840011199458,1.1678788730331064,2.5577188842325644
20792,DK1,1.4712537680235325,1.2969517490758404,2.768205517099373
1075,E1,1.3228952496484556,1.4118399963008985,2.734735245949354
19561,P1,1.513661450409199,1.3720549234622028,2.885716373871402
4861,I2,1.2861226306338525,1.276603511372066,2.5627261420059186
4862,I2,1.8893704541646201,1.0477023115896251,2.9370727657542455
4863,I2,1.5288696992959254,1.148812244024928,2.677681943320853
4864,I2,1.318645519915446,1.2557317133741348,2.5743772332895807
4865,I2,1.2399325591147374,1.3133433300488284,2.553275889163566
4866,I2,1.5344445657391375,1.2090258204038626,2.743470386143
22416,CH1,1.4750321325453433,1.1120123223862166,2.5870444549315597
576,E0,1.7412977877888982,1.0471495396775299,2.788447327466428
577,E0,1.3380296770810887,1.3261428331683747,2.6641725102494633
578,E0,1.280029615327995,1.2774779796487137,2.557507594976709
1076,E1,1.0862191487073722,1.2742834384557336,2.360502587163106
1077,E1,1.2458227944008118,1.3025161526249431,2.548338947025755
1611,E2,1.3496613452011887,1.2630682154626245,2.612729560663813
1612,E2,1.1254800805239078,1.5027240065294247,2.6282040870533327
2162,E3,1.2445819107610403,1.2489114816817568,2.4934933924427973
2163,E3,1.4399315594364333,1.1965719999695124,2.636503559405946
2710,EC,1.6726609363800191,1.0117173448203018,2.684378281200321
2711,EC,1.3665931902389858,1.26629311030861,2.6328863005475958
2712,EC,1.559864786573366,1.1826852841172104,2.7425500706905765
2713,EC,1.4492253958358274,1.1861882924260791,2.635413688261907
2714,EC,1.3119755349471949,1.1898841932943671,2.5018597282415618
2715,EC,1.6912410257153472,0.999989604259081,2.691230629974428
3396,SC2,1.5293727083618127,1.2088721827774271,2.7382448911392396
3573,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
3574,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
1078,E1,1.462669960160874,1.082438774980434,2.5451087351413078
3053,SC0,1.513744768577522,1.1615496624501886,2.6752944310277105
579,E0,1.1891465855533587,1.434544122619707,2.623690708173066
20318,BR1,1.3779695177381817,1.4655251009497845,2.8434946186879664
19031,N1,1.5367667718149853,1.2788358922136167,2.815602664028602
4867,I2,1.1772651933524898,1.4024487362059468,2.5797139295584364
4868,I2,1.2984849726184218,1.3012903969437255,2.5997753695621473
4869,I2,1.2380650636061927,1.2413438553113276,2.47940891891752
4870,I2,1.3591418435657485,1.260558252375013,2.6197000959407615
22417,CH1,1.7714450904625967,1.08220651539925,2.8536516058618466
22418,CH1,1.5533861559044628,1.062385792438747,2.61577194834321
22419,CH1,1.2369169488106975,1.4403860168506717,2.677302965661369
19032,N1,1.7000135515913506,1.0703485836337423,2.770362135225093
580,E0,1.7525624979247272,1.098660879531804,2.851223377456531
581,E0,1.5774352543826031,1.1708003504439606,2.7482356048265637
582,E0,1.3973919323376287,1.0569801119419349,2.4543720442795633
583,E0,1.4369644714295422,1.1117534487789489,2.548717920208491
1079,E1,1.3904213984265923,1.1740577624851862,2.5644791609117785
2164,E3,1.5171040084501732,1.1292843732404048,2.6463883816905778
2716,EC,1.438977142370295,1.2189378181060864,2.6579149604763814
2717,EC,1.823698758383142,1.0505022352836677,2.87420099366681
2718,EC,1.7666829734739598,1.025192419367071,2.791875392841031
2719,EC,1.2921898718422857,1.2301547152605155,2.5223445871028014
2720,EC,1.6329176591870125,1.1387346205676696,2.771652279754682
3054,SC0,1.9056430186734057,1.0067760714818192,2.912419090155225
3055,SC0,1.2321687733142954,1.2439042302197385,2.476073003534034
3056,SC0,1.6198965898990754,0.9965669114424215,2.6164635013414967
2165,E3,1.632296116354487,1.0746326244062556,2.7069287407607425
3057,SC0,1.5136467593484748,1.3244521620203764,2.838098921368851
584,E0,1.2997999620685436,1.352409453573382,2.6522094156419254
20319,BR1,1.478834735406594,1.2884804008624777,2.7673151362690716
20320,BR1,1.5558578429339613,0.9560296145989996,2.511887457532961
20321,BR1,1.5976213635159053,1.1733586495536732,2.7709800130695785
20322,BR1,1.91009940130636,1.034139734234872,2.944239135541232
20323,BR1,1.4094562543019482,1.3405777575332596,2.750034011835208
22420,CH1,1.3591064556934138,1.4187448701108014,2.7778513258042152
22421,CH1,1.4701026587172186,1.3124860895874353,2.782588748304654
585,E0,1.3224196371519636,1.317353012526806,2.6397726496787697
20324,BR1,1.0368705474967541,1.7507398982000693,2.7876104456968234
21001,JP1,1.430315798349084,1.2741319522780974,2.7044477506271813
20325,BR1,1.7614351229198948,1.1627825625583514,2.9242176854782462
20326,BR1,1.3608588786360847,1.7575139867139884,3.1183728653500733
26197,TST_f83272,1.5293651093653882,1.208892737620394,2.738257846985782
26202,TST_b593f7,1.5293651093653882,1.208892737620394,2.738257846985782
26752,TST_f6c25e,1.5293651093653882,1.208892737620394,2.738257846985782
20327,BR1,1.909446744246238,1.135816586643189,3.0452633308894272
19868,T1,1.2642676859337163,1.2420855346882518,2.506353220621968
19869,T1,2.083921951761419,0.8999533737103049,2.983875325471724
21672,PL1,1.5141939838941665,1.1531625600712576,2.667356543965424
22007,RO1,1.3029078224718404,1.1819988346559303,2.4849066571277705
4134,D2,1.5076945416655736,1.1550250101439634,2.662719551809537
4135,D2,1.6458614021240607,1.068331528386942,2.7141929305110026
5881,F1,1.2625016646035843,1.5843178050115791,2.8468194696151636
20793,DK1,1.470398274324113,1.1403484386528175,2.6107467129769306
22582,CH2,1.5617265599429708,1.128121234453258,2.689847794396229
22583,CH2,1.2852659806013218,1.4553317534070664,2.7405977340083885
12111,F2,1.250843448052329,1.1544379783210823,2.4052814263734112
12112,F2,1.5445335361077273,1.0873220586388264,2.6318555947465536
12113,F2,1.6977648239207646,0.9602478749567712,2.6580126988775357
12114,F2,1.4149103964976126,1.3020401287226768,2.7169505252202892
12115,F2,1.5583367576046998,0.9914806327042088,2.5498173903089087
19033,N1,1.1746407689609295,1.6335803227791375,2.8082210917400667
22584,CH2,1.5910006830977605,1.1116734447039986,2.7026741278017594
22585,CH2,1.5456317978247804,1.12021082341441,2.6658426212391904
22586,CH2,1.4329383665869666,1.3276893861009558,2.760627752687922
3827,D1,1.728188017990012,1.0295093655337304,2.7576973835237424
5504,SP2,1.5530714887096972,1.3626097601835159,2.915681248893213
19562,P1,1.155613752418792,1.6105202582712046,2.7661340106899965
21673,PL1,1.264938823826739,1.3937185728258492,2.658657396652588
4490,I1,1.1847203103077844,1.4309221435845974,2.6156424538923817
19325,B1,1.3212311091920428,1.4025268907618595,2.7237579999539023
5108,SP1,1.6937314049695846,1.1079380115807487,2.8016694165503333
5882,F1,1.567479129042711,1.049831833293689,2.6173109623363997
3219,SC1,1.2618487194996408,1.4577210732146617,2.7195697927143025
20815,IE1,2.214974588899052,0.9929095109924053,3.2078840998914573
20816,IE1,1.6646527466374097,0.9278330483479889,2.5924857949853983
21002,JP1,1.2445845724881668,1.3741997619371127,2.6187843344252792
21003,JP1,1.3683603234355934,1.397466079744047,2.7658264031796405
21004,JP1,1.6875707877746875,0.9948363409113474,2.6824071286860347
19563,P1,1.169067147548937,1.191837661026735,2.360904808575672
21005,JP1,1.6835083163772049,1.2363210580267876,2.9198293744039923
21006,JP1,1.156776485742703,1.7030695719385214,2.8598460576812244
21386,MX1,1.3566861238189531,1.2431314484232758,2.599817572242229
19870,T1,1.3843457353096422,1.1696131567289938,2.553958892038636
21387,MX1,1.836442953110145,0.9792305094762128,2.815673462586358
22008,RO1,1.358359689277416,1.281758137081575,2.640117826358991
4136,D2,1.4396035784296377,1.2887420851898874,2.728345663619525
4137,D2,1.5008260301176286,1.1035790529562883,2.604405083073917
4138,D2,1.3422732126496133,1.4004790985748026,2.742752311224416
19871,T1,1.3460436894098011,1.2792366520965626,2.6252803415063637
5109,SP1,1.3129015031203615,1.3115609182119525,2.624462421332314
5505,SP2,1.7563438916283758,1.0634084723560022,2.819752363984378
12116,F2,1.5434185256212771,1.0923581842541337,2.635776709875411
12117,F2,1.3933038911017508,1.2677273420036934,2.661031233105444
1613,E2,1.3510604385635945,1.1730034434472576,2.524063882010852
1614,E2,1.5548078538702967,1.1132055432551096,2.6680133971254065
2166,E3,1.873780024992582,1.0357819358574882,2.9095619608500702
21674,PL1,1.3705501918159784,1.3908220375101916,2.76137222932617
4491,I1,1.8296094801324547,1.1368073397272245,2.9664168198596794
4871,I2,1.565494436744031,0.9865496367008547,2.5520440734448857
4872,I2,1.4805052731907693,1.1482592968532608,2.62876457004403
4873,I2,1.5130554149854218,1.1170252655181097,2.6300806805035313
20123,G1,1.3736717203250859,1.1255487107925999,2.4992204311176858
3828,D1,1.556866679130361,1.0255735306146925,2.5824402097450534
3829,D1,1.8000544764723883,0.9381580116518085,2.738212488124197
3830,D1,1.4361465635384132,1.11822226841325,2.5543688319516633
3831,D1,1.2044852278318376,1.8669092147045543,3.071394442536392
3832,D1,1.5200196268527353,1.2127755278211614,2.7327951546738967
19326,B1,1.4389540603282156,1.1732695850323913,2.612223645360607
19872,T1,1.560736367947874,1.3273938408274824,2.8881302087753564
5110,SP1,1.2838745017114015,1.1627180861093833,2.446592587820785
5506,SP2,1.2852071897516804,1.1943724467033816,2.479579636455062
19034,N1,1.355305777881844,1.2672225812734672,2.6225283591553112
1080,E1,1.2136774758375308,1.2447624099213548,2.4584398857588856
1081,E1,1.4000575186394542,1.2141531420797789,2.614210660719233
1082,E1,1.388910901118784,1.1003207954939016,2.4892316966126855
1083,E1,1.2512840693622367,1.3348432304455642,2.586127299807801
1084,E1,1.1815330044557408,1.249868767678551,2.4314017721342918
1615,E2,1.4249927664280835,1.1915625216758896,2.616555288103973
1616,E2,1.3033203031856002,1.2020010700771953,2.5053213732627952
1617,E2,1.6048154016061449,1.035396891032054,2.640212292638199
1618,E2,1.611698122862956,1.164790528901508,2.7764886517644642
1619,E2,1.3202435254929679,1.3712251771914006,2.6914687026843684
1620,E2,1.1622311358168054,1.4683995704940942,2.6306307063108996
2167,E3,1.539822689915752,1.0732466682772508,2.6130693581930027
2168,E3,1.1293918536435708,1.3878105721469545,2.517202425790525
2169,E3,1.5237283501223744,1.1071181123618516,2.630846462484226
2170,E3,1.3531198315679147,1.241734899173385,2.5948547307412997
2171,E3,1.758730958662134,0.974190384839368,2.732921343501502
2172,E3,1.1656605778735494,1.389814916227993,2.5554754941015423
2173,E3,1.332378118204195,1.2282991951756788,2.5606773133798737
2174,E3,1.3724578290582754,1.2604645642649102,2.6329223933231853
2175,E3,1.5168954669992338,1.1824049671408319,2.6993004341400657
2721,EC,1.4005123724387014,1.21496558627796,2.6154779587166614
2722,EC,1.4459575032463565,1.1054387432768111,2.5513962465231677
2723,EC,1.2665431932839408,1.3766625326032065,2.6432057258871473
2724,EC,1.2650842715967627,1.3325418817484735,2.597626153345236
2725,EC,1.3262751741707288,1.453948576634593,2.780223750805322
2726,EC,1.3007582330015068,1.4476059425082175,2.7483641755097246
2727,EC,1.4890867189041967,1.0684525740518422,2.557539292956039
2728,EC,1.4490436622693312,1.1538024772218536,2.602846139491185
2729,EC,1.3457034530638254,1.2905631237484338,2.6362665768122593
3058,SC0,1.3750641105971224,1.1848213404943087,2.5598854510914313
3059,SC0,1.605530432494842,0.983167715232896,2.588698147727738
3060,SC0,1.6021935638048876,0.9924127654393965,2.594606329244284
3220,SC1,1.285677913864062,1.303060922667259,2.588738836531321
3221,SC1,1.5366767563634358,1.0713095735864333,2.607986329949869
3397,SC2,1.5293727083618127,1.2088721827774271,2.7382448911392396
3398,SC2,1.5293727083618127,1.2088721827774271,2.7382448911392396
3399,SC2,1.5299908136819202,1.2077410609204178,2.7377318746023382
3400,SC2,1.5293727083618127,1.2088721827774271,2.7382448911392396
3575,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
3576,SC3,1.5293727083618127,1.2088721827774271,2.7382448911392396
5883,F1,1.6681845214255775,1.0998581820068065,2.768042703432384
20275,AT1,1.2758053307014119,1.258284442718206,2.534089773419618
20276,AT1,1.3915156384792733,1.2649476217214712,2.6564632602007445
20277,AT1,1.3535585865432018,1.3163707268225973,2.669929313365799
20794,DK1,1.463170744817783,1.3384930430982809,2.801663787916064
22009,RO1,1.769217423723729,0.928948011029258,2.698165434752987
4874,I2,1.4325300353369608,1.2867074231193136,2.7192374584562744
19564,P1,1.2503950046862518,1.239835094097377,2.4902300987836288
20124,G1,1.3840733025318892,1.441318384625308,2.825391687157197
21675,PL1,1.240131992367642,1.3667065098889277,2.6068385022565694
4492,I1,1.3359859667209273,1.3072213193951294,2.6432072861160565
20125,G1,1.4407480537161372,1.139846726988588,2.5805947807047254
22422,CH1,1.3501309321570447,1.201836898522384,2.5519678306794287
22423,CH1,1.4192306257735725,1.283385023793289,2.7026156495668614
19327,B1,1.5009615047100318,1.179513585011529,2.680475089721561
3833,D1,1.8564489334281402,1.0333544557403513,2.8898033891684918
5111,SP1,1.6843520634508429,1.1622968265522218,2.8466488900030646
5507,SP2,1.3166959994078749,1.2726198944063114,2.5893158938141863
19035,N1,1.3031687033991575,1.3077823885144717,2.610951091913629
5884,F1,1.5301421661076704,1.057504724215529,2.5876468903231995
2730,EC,1.5813585668825167,1.058419449098192,2.639778015980709
3401,SC2,1.5299908136819202,1.2077410609204178,2.7377318746023382
4875,I2,1.3306794759563392,1.5210727596200393,2.8517522355763782
12118,F2,1.409232861480212,1.2797717748132855,2.6890046362934976
19036,N1,1.960961341274714,0.9529452039133741,2.9139065451880883
19565,P1,1.6196835990530607,0.993516658958496,2.6132002580115565
21676,PL1,1.260263496849673,1.3297758566818263,2.590039353531499
4139,D2,1.3290226581081015,1.3659094007914026,2.694932058899504
22424,CH1,1.81546211887842,0.9602500378688212,2.7757121567472414
4493,I1,1.7359432432030135,1.262484496987862,2.998427740190875
19328,B1,1.2442816487268546,1.345123013091849,2.589404661818704
5112,SP1,1.8889856885082297,1.0385907016351936,2.9275763901434235
5508,SP2,1.4184634264113796,1.1094109128100798,2.5278743392214595
19037,N1,1.646807125587691,1.0731038193557434,2.719910944943434
21007,JP1,2.0168520630729967,1.1534213333523218,3.1702733964253182
5885,F1,1.3432174363077163,1.331460954688409,2.6746783909961254
20817,IE1,1.0943098348037115,1.4373317378895016,2.5316415726932133
21008,JP1,2.1840033417671543,0.8692539619605597,3.053257303727714
19566,P1,1.2985712609319016,1.5778401689364814,2.8764114298683827
21009,JP1,2.2173506844059787,0.663791915836384,2.8811426002423626
21010,JP1,2.173294646839131,0.9250803287738423,3.0983749756129733
21388,MX1,1.4371489835215563,1.1470984070991124,2.5842473906206687
21389,MX1,1.478677293316352,1.0291067843812278,2.50778407769758
21390,MX1,1.6059831428335125,1.1677719693149988,2.7737551121485113
21391,MX1,1.6815998889055073,1.0934883924275014,2.7750882813330087
19873,T1,1.3490977247011446,1.2095070531629815,2.558604777864126
21392,MX1,1.5497391300474463,1.1488604340687116,2.698599564116158
22010,RO1,1.5260859788553773,1.1735184323187313,2.699604411174109
19038,N1,1.5607017604180713,1.2432530785280163,2.8039548389460878
21677,PL1,1.4432689292836591,1.2452211413382486,2.6884900706219077
4494,I1,1.3469790618863682,1.125372778057335,2.4723518399437032
19874,T1,1.310302181006401,1.1438076813011904,2.4541098623075914
4140,D2,1.6271024868661936,1.1696318220649506,2.7967343089311445
4141,D2,1.3228337322288677,1.4050317599896884,2.727865492218556
4142,D2,1.392538227456279,1.1424073270777315,2.5349455545340103
19329,B1,1.0499480278282052,1.7572420658955694,2.807190093723775
5113,SP1,1.2224923229570288,1.4202679752887115,2.64276029824574
5509,SP2,1.2038604791807686,1.4315924930338833,2.635452972214652
20795,DK1,1.1113399574523615,1.5762077755802706,2.6875477330326323
22425,CH1,1.537028138941447,1.169278233932779,2.7063063728742263
19039,N1,1.1143407230920708,1.5853280706618376,2.6996687937539083
19040,N1,1.6297130292915816,1.1483083537774612,2.778021383069043
20278,AT1,1.3604264930197838,1.4077471460376083,2.768173639057392
